EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
2022-05-16 10:15:00,Hiwassee River Watershed Coalition,Dooley Creek at Firefox,4719,34.9656,-84.1116,511.02,333.0
2022-05-16 11:25:00,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,233.0
2022-05-17 10:34:00,Ogeechee Riverkeeper,Ogeechee River Rocky Ford Landing,7351,32.6482,-81.8405,35.31,133.0
2022-05-17 12:17:00,Ogeechee Riverkeeper,Canoochee River Rocks River Bridge Landing,7352,32.1842,-81.8892,32.24,266.0
2022-05-17 13:00:00,Hiwassee River Watershed Coalition,Hiwassee River below Fires Creek,5180,35.0699,-83.8753,521.04,0.0
2022-05-17 13:42:00,Chemours,Burnt Fort Landing,3716,30.9456,-81.8992,0.0,0.0
2022-05-17 14:10:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,33.0
2022-05-17 15:00:00,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,233.0
2022-05-18 10:00:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,66.0
2022-05-18 10:00:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,100.0
2022-05-18 11:30:00,Chemours,Little Satilla,3718,31.3511,-82.0336,15.0,33.0
2022-05-18 17:32:00,Good Guy Greg,Huddlestone Bridge Neighborhood stream,6884,34.0587,-84.6461,275.01,100.0
2022-05-19 08:45:00,Hiwassee River Watershed Coalition,Hiwassee River below Mission Dam,4050,35.0665,-83.9266,495.24,33.0
2022-05-19 10:48:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,233.0
2022-05-19 11:34:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,33.0
2022-05-19 11:55:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,133.0
2022-05-19 12:14:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,0.0
2022-05-19 12:45:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-05-19 13:05:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,233.0
2022-05-19 14:00:00,WesNettleton,Big Haynes Creek at Hillisde Commons,5414,33.8995,-83.9864,297.06,133.0
2022-05-19 14:00:00,Hiwassee River Watershed Coalition,Needmore Branch,7170,35.0144,-83.73,588.35,500.0
2022-05-19 14:07:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,166.0
2022-05-19 14:30:00,Hiwassee River Watershed Coalition,Hidden Cove at Lake Chatuge,7171,35.0155,-83.7291,585.42,0.0
2022-05-19 14:56:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,166.0
2022-05-19 21:40:00,Satilla Riverkeeper & Friends,Big Satilla Creek,6855,31.6583,-82.4317,49.8,100.0
2022-05-20 11:00:00,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,100.0
2022-05-20 12:00:00,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,166.0
2022-05-20 15:00:00,Jackson Feeder Creek,Jackson feeder creek,7216,33.8893,-84.1842,301.67,666.0
2022-05-21 10:30:00,H2 Crew,Little River tributary of Lake Allatoona.,7379,34.1567,-84.5789,255.0,33.0
2022-05-21 10:33:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,33.0
2022-05-21 10:41:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
2022-05-21 10:52:00,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,0.0
2022-05-21 13:35:00,Hiwassee River Watershed Coalition,Greasy Creek in Brasstown,7160,35.0221,-83.9438,495.12,400.0
2022-05-21 14:00:00,Fran Darnall,Shoal Creek at Rhodes Jordan Park,7335,33.958,-83.9795,301.94,166.0
2022-05-21 14:12:00,Hales Trace,Hale Creek,7205,33.8622,-84.1106,261.94,166.0
2022-05-21 17:45:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,233.0
2022-05-21 18:05:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,233.0
2022-05-21 22:00:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,33.0
2022-05-21 22:15:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
2022-05-22 06:30:00,GSW Sciences,Muckalee Creek at McLittle Bridge Rd,7175,32.0067,-84.2266,95.07,75.0
2022-05-24 13:45:00,Hiwassee River Watershed Coalition,Butternut Creek Headwaters,5195,34.9022,-83.9245,607.23,466.0
2022-05-25 07:45:00,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,100.0
2022-05-25 08:23:00,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,0.0
2022-05-25 09:13:00,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,366.0
2022-05-25 09:23:00,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,0.0
2022-05-25 09:46:00,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,33.0
2022-05-25 10:40:00,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,33.0
2022-05-25 10:55:00,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,33.0
2022-05-25 11:45:00,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,33.0
2022-05-25 12:20:00,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,0.0
2022-05-25 18:07:00,Upper Etowah Alliance AAS,Canton Creek,3721,34.2458,-84.3617,344.02,200.0
2022-05-26 13:48:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,266.0
2022-05-26 14:32:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-05-26 15:10:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,66.0
2022-05-26 18:10:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,466.0
2022-05-26 18:35:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,400.0
2022-05-27 14:30:00,GSW Sciences,Muckalee Creek at Three Bridges Road,5404,31.9394,-84.2084,87.54,100.0
2022-05-27 15:30:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,266.0
2022-05-27 16:23:00,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,333.0
2022-05-28 09:00:00,SCFP Stream Team,Cambarus Creek,7364,34.1485,-84.0427,339.14,166.0
2022-05-28 10:15:00,Flint Riverkeeper,Skywater Creek,5356,31.5202,-84.14,51.93,0.0
2022-05-28 10:30:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,33.0
2022-05-28 14:00:00,TRGT,Edwards Point North,5005,35.1485,-85.3781,548.83,433.0
2022-05-28 14:45:00,TRGT,Edwards Point South,5006,35.1413,-85.3777,533.14,266.0
2022-05-28 15:32:00,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,133.0
2022-05-29 08:00:00,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,100.0
2022-05-29 08:30:00,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,200.0
2022-05-29 10:10:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,166.0
2022-05-29 10:37:00,East Point Environmental Collective,South River in Jefferson Park,6764,33.6877,-84.4264,300.19,200.0
2022-05-29 13:30:00,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,266.0
2022-05-30 10:30:00,TRGT,Suck Creek Junction,4305,35.1457,-85.3882,342.25,266.0
2022-05-30 11:00:00,Upper Etowah Alliance AAS,Lake Allatoona - JD's by the Lake,7209,34.1638,-84.581,255.0,0.0
2022-05-30 11:30:00,Beving on Allatoona,Allatoona Lake Across From Dallas Landing,5243,34.07,-84.7076,259.73,300.0
2022-05-30 12:00:00,TRGT,Mullens Creek ,4313,35.1389,-85.4361,433.92,266.0
2022-05-30 21:30:00,TRGT,Middle Creek at TN River,5007,35.1186,-85.3742,196.93,333.0
2022-05-30 23:00:00,Hiwassee River Watershed Coalition,Corn Creek below YHC,5373,34.9392,-83.8478,559.0,133.0
2022-05-31 09:37:00,AAAS Stream Stompers,Hollow Creek 2,954,33.3434,-81.8222,39.512642,33.0
2022-05-31 10:08:00,AAAS Stream Stompers,Hollow Creek 1,953,33.3345,-81.8534,35.055412,0.0
2022-05-31 15:42:00,Weatherstone Subdivision,Tributary of Little River Near Weatherstone,6947,34.0917,-84.4755,282.95,100.0
2022-05-31 16:10:00,Hiwassee River Watershed Coalition,Brasstown Creek at Pinelog Road,4273,34.9996,-83.9268,506.17,300.0
2022-05-31 16:21:00,Weatherstone Subdivision,Tributary of Little River Near Weatherstone,6946,34.0916,-84.4749,272.96,400.0
2022-06-01 17:10:00,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,666.0
2022-06-02 09:40:00,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,66.0
2022-06-02 10:10:00,Satilla Riverkeeper & Friends,White Oak Creek,4018,31.0364,-81.7298,1.43,33.0
2022-06-02 10:35:00,Satilla Riverkeeper & Friends,Waverly Creek,7163,31.0818,-81.7265,3.43,33.0
2022-06-02 14:05:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,66.0
2022-06-02 14:16:00,Hiwassee River Watershed Coalition,Nottely River above Ranger Comm Center,7400,35.0197,-84.1283,472.61,33.0
2022-06-02 14:41:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,133.0
2022-06-02 15:00:00,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,66.0
2022-06-02 15:17:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-06-02 15:46:00,Altamaha Riverkeeper,Darien Waterfront,7382,31.3681,-81.4371,2.52,66.0
2022-06-02 15:46:00,Altamaha Riverkeeper,Cathead Creek at 95/Darien WW discharge,7383,31.3884,-81.4505,4.02,0.0
2022-06-02 15:46:00,Altamaha Riverkeeper,Cathead Creek at 95/Darien WW discharge,7383,31.3884,-81.4505,4.02,100.0
2022-06-02 15:46:00,Altamaha Riverkeeper,Cathead Creek at 95/Darien WW discharge,7383,31.3884,-81.4505,4.02,0.0
2022-06-02 15:46:00,Altamaha Riverkeeper,Cathead Creek at 95/Darien WW discharge,7383,31.3884,-81.4505,4.02,33.0
2022-06-04 08:30:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,266.0
2022-06-04 08:45:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,66.0
2022-06-04 08:45:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,100.0
2022-06-04 10:45:00,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,233.0
2022-06-04 10:45:00,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,233.0
2022-06-04 17:00:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,66.0
2022-06-04 20:15:00,kecb,Broad River at Anthony Shoals,5157,33.9921,-82.6548,112.99,100.0
2022-06-04 21:15:00,Riffle Beetles,Broad River-Briar's Landing,6680,34.074,-83.0043,128.63,133.0
2022-06-05 09:30:00,Riffle Beetles,Broad River at Peyton Ferry,5275,34.1267,-83.0489,154.09,100.0
2022-06-05 10:30:00,Riffle Beetles,Mill Shoal Creek at King Hall Mill Rd,5298,34.1589,-83.0657,158.44,166.0
2022-06-05 11:00:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,333.0
2022-06-06 09:10:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,0.0
2022-06-06 09:58:00,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,166.0
2022-06-06 10:50:00,Southern Georgia Regional Commission,"Alapaha River at State Road 32 near Irwinville, GA",7055,31.6312,-83.4178,85.43,0.0
2022-06-06 11:00:00,Southern Georgia Regional Commission,"Big Creek at County Road 258 (Crystal Lake Road) near Irwinville, GA",7056,31.6722,-83.4199,86.14,66.0
2022-06-06 11:20:00,Southern Georgia Regional Commission,"Big Creek at Cleveland Road W of Fitzgerald, GA",7061,31.696,-83.3852,91.9,66.0
2022-06-06 11:50:00,Southern Georgia Regional Commission,"House Creek at Sibbie Rd/ CR 144 near Abbeville, GA",7128,31.8975,-83.3036,60.77,133.0
2022-06-06 12:05:00,Southern Georgia Regional Commission,Little House Creek at Bethlehem Rd,6992,31.8384,-83.2622,53.87,100.0
2022-06-06 12:05:00,Southern Georgia Regional Commission,Little House Creek at Bethlehem Rd,6992,31.8384,-83.2622,53.87,100.0
2022-06-06 12:35:00,Southern Georgia Regional Commission,Red Bluff Creek at US Highway 319,6990,31.768,-83.0201,47.24,33.0
2022-06-06 12:35:00,Southern Georgia Regional Commission,Sturgeon Creek at US Highway 319,6991,31.7737,-83.0534,46.19,33.0
2022-06-06 12:50:00,Southern Georgia Regional Commission,Little Sturgeon Creek at Dicksons Mill Pond Rd CR 190,6993,31.7423,-83.0451,59.83,100.0
2022-06-06 13:35:00,Southern Georgia Regional Commission,Turkey Branch at Frank Rd,6996,31.7001,-83.2412,97.52,0.0
2022-06-06 13:35:00,Southern Georgia Regional Commission,Turkey Branch at Cemetery Rd,6997,31.7068,-83.2383,99.25,0.0
2022-06-06 13:55:00,Southern Georgia Regional Commission,Unnamed Tributary to Turkey Branch at Ben Hill Drive,6995,31.6924,-83.2461,97.2,0.0
2022-06-06 14:05:00,Southern Georgia Regional Commission,Turkey Branch at Ed Ward Rd (CR 124),6989,31.6795,-83.2507,95.17,66.0
2022-06-06 14:15:00,Southern Georgia Regional Commission,"Willacoochee Creek at Jeff Davis Memorial Highway near Fitzgerald, GA",7066,31.6496,-83.245,92.27,0.0
2022-06-06 14:30:00,Southern Georgia Regional Commission,Willacoochee Creek @ Frank Rd,7060,31.6227,-83.2164,87.96,133.0
2022-06-06 14:35:00,Southern Georgia Regional Commission,"Little Creek at Tifton Hwy (Hwy 319, SR 35) nr Ocilla, GA",7062,31.5647,-83.3193,93.56,33.0
2022-06-06 14:50:00,Southern Georgia Regional Commission,"Willacoochee River at State Road 32 near Ocilla, GA",7057,31.596,-83.1719,85.84,0.0
2022-06-06 14:50:00,Southern Georgia Regional Commission,"Brushy Creek at Frank Rd nr Fitzgerald, GA",7063,31.6268,-83.1782,91.35,233.0
2022-06-06 14:50:00,Southern Georgia Regional Commission,"Reedy Creek at 5 Bridge Rd, CR 260, nr Ocilla, GA",7064,31.5328,-83.296,88.21,0.0
2022-06-06 17:03:00,Southern Georgia Regional Commission,"Sand Creek at Waterloo Rebecca Rd nr Chula, GA",7065,31.6452,-83.4768,94.66,0.0
2022-06-06 19:15:00,anna jones,sherwood creek,7208,34.1078,-83.8994,281.52,166.0
2022-06-07 08:30:00,Yellow River Water Trail-Gwinnett,Watson Creek at Rivermist Dr,5362,33.861,-84.0722,254.46,333.0
2022-06-07 09:15:00,Yellow River Water Trail-Gwinnett,Yellow River - Norris Lake Dr.,6829,33.7587,-84.0479,220.33,66.0
2022-06-07 10:00:00,Thompsonc,"Yellow River Park, 3374 Juhan Rd, Stone Mountain",4756,33.792,-84.0717,233.4,100.0
2022-06-07 10:05:00,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,66.0
2022-06-07 11:00:00,Yellow River Water Trail-Gwinnett,Yellow River-Five Forks Trickum Bridge,3979,33.8738,-84.0836,254.84,200.0
2022-06-07 11:00:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,300.0
2022-06-08 07:30:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,600.0
2022-06-08 09:35:00,Southern Georgia Regional Commission,"Alapaha River at State Road 35 near Tifton, GA",7094,31.5327,-83.3989,83.15,133.0
2022-06-08 09:45:00,Southern Georgia Regional Commission,"Little River @ County Road 246 (Kinard Bridge Road) nr Lenox, GA",7130,31.2542,-83.508,65.78,0.0
2022-06-08 10:00:00,City of Conyers,Almand Creek,7413,33.642,-84.0321,230.83,600.0
2022-06-08 10:40:00,Southern Georgia Regional Commission,Little River at Upper TyTy Road near Tifton,7095,31.4817,-83.5841,83.53,166.0
2022-06-08 10:55:00,Southern Georgia Regional Commission,"Trib. of TyTy Creek East at Upper TyTy Rd nr TyTy, GA",7093,31.4733,-83.6424,94.67,0.0
2022-06-08 10:55:00,Southern Georgia Regional Commission,"TyTy Creek at U.S. Highway 82 at TyTy, GA",7097,31.4733,-83.6635,93.05,0.0
2022-06-08 11:15:00,Southern Georgia Regional Commission,"TyTy Creek at South Pickett Street near TyTy, GA",7092,31.4619,-83.652,89.38,233.0
2022-06-08 11:15:00,Southern Georgia Regional Commission,"Little River at County Road 424 (Omega-Eldorado Road) near Omega, GA",7096,31.3511,-83.5217,73.71,33.0
2022-06-08 11:15:00,Southern Georgia Regional Commission,"TyTy Creek at Woods Road near TyTy, GA",7098,31.4326,-83.6421,86.51,166.0
2022-06-08 11:30:00,Blanket's Creek Project,Blanket's Creek,2065,34.1595,-84.5554,256.057007,0.0
2022-06-08 12:00:00,Southern Georgia Regional Commission,Trib. of Gum Creek at Omega-Eldorado Rd (Georgia Ave),7099,31.3418,-83.5893,93.74,233.0
2022-06-08 12:00:00,Southern Georgia Regional Commission,Trib. of Sapp Creek nr County Line Rd (Hawthorne Dr),7100,31.3299,-83.6088,85.38,0.0
2022-06-08 12:00:00,Southern Georgia Regional Commission,Okapilco Creek at Cook Road,7129,31.066,-83.689,61.71,33.0
2022-06-08 12:00:00,Southern Georgia Regional Commission,"Indian Creek- Tillman Road nr Berlin, GA",7131,31.0955,-83.5844,55.41,333.0
2022-06-08 12:00:00,Southern Georgia Regional Commission,US 319 Okapilco Creek Bridge,7140,31.1615,-83.7616,80.18,233.0
2022-06-08 13:34:00,Fernandina Beach High School,Egan's Creek Greenway 1,5202,30.6666,-81.4406,-0.58,0.0
2022-06-08 13:35:00,Southern Georgia Regional Commission,"Okapilco Creek @ Wesley Chapel Rd nr Berlin, GA",7132,31.0473,-83.6303,56.51,33.0
2022-06-09 09:00:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,33.0
2022-06-09 09:30:00,Satilla Riverkeeper & Friends,Creek near Paloma Drive,7407,31.2161,-81.968,20.37,166.0
2022-06-09 13:17:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,0.0
2022-06-09 13:44:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,33.0
2022-06-09 14:16:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-06-10 19:30:00,Tapestry Community,Entrenchment Beaver Pond,3825,33.7276,-84.3613,272.67,266.0
2022-06-10 20:00:00,Tapestry Community,Intrenchment creek,1429,33.7278,-84.3611,272.65,0.0
2022-06-11 10:15:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,66.0
2022-06-11 13:45:00,Earth First,Noonday Creek south of New Chastain Rd.,4967,34.0331,-84.5392,276.74,66.0
2022-06-11 14:20:00,Hiwassee River Watershed Coalition,Butternut Creek Headwaters,5195,34.9022,-83.9245,607.23,433.0
2022-06-12 14:10:00,Upper Etowah Alliance AAS,Lake Allatoona - JD's by the Lake,7209,34.1638,-84.581,255.0,0.0
2022-06-12 14:10:00,Upper Etowah Alliance AAS,Downing Creek at Barnett Park,7276,34.1987,-84.5315,283.62,266.0
2022-06-14 10:06:00,Piedmont University,Camp Creek,1858,34.5674,-83.5397,397.217072,0.0
2022-06-14 11:08:00,Crooked Branch,Crooked Branch,2019,33.9613,-84.389,249.589905,33.0
2022-06-14 11:15:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,100.0
2022-06-14 11:40:00,Friends of Mulberry Creek,Mulberry Creek,387,33.957,-84.3957,252.736557,133.0
2022-06-14 14:00:00,Hiwassee River Watershed Coalition,Passmore Branch,7154,35.0676,-83.8719,522.73,100.0
2022-06-15 09:45:00,Hiwassee River Watershed Coalition,Hiwassee River below Brasstown Creek,7187,35.0668,-83.973,474.47,166.0
2022-06-16 07:50:00,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,66.0
2022-06-16 08:45:00,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,33.0
2022-06-16 09:05:00,Satilla Riverkeeper & Friends,Hacklebarney Creek,7388,31.272,-82.3131,41.7,33.0
2022-06-16 09:45:00,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,33.0
2022-06-16 10:20:00,Hiwassee River Watershed Coalition,Tusquitee Creek below Schoolhouse Br,7158,35.0774,-83.7886,559.79,200.0
2022-06-16 10:30:00,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,66.0
2022-06-16 11:15:00,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,0.0
2022-06-16 11:45:00,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,33.0
2022-06-17 09:30:00,Hiwassee River Watershed Coalition,Hiwassee River at Martin Hill,3748,35.0713,-83.8362,536.53,200.0
2022-06-17 12:00:00,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,233.0
2022-06-17 13:05:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,33.0
2022-06-17 13:05:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,33.0
2022-06-17 13:15:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,100.0
2022-06-17 14:15:00,Ogeechee Riverkeeper,Willie McTell Trail Creek on Vine St.,7332,32.4477,-81.7804,71.18,533.0
2022-06-17 14:15:00,Ogeechee Riverkeeper,Willie McTell Trail Creek on Vine St.,7332,32.4477,-81.7804,71.18,33.0
2022-06-18 09:30:00,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,400.0
2022-06-18 09:50:00,Hiwassee River Watershed Coalition,Dooley Creek at Firefox,4719,34.9656,-84.1116,511.02,400.0
2022-06-18 10:56:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,166.0
2022-06-18 11:32:00,Satilla Riverkeeper & Friends,Big Satilla Creek,6855,31.6583,-82.4317,49.8,166.0
2022-06-18 12:11:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,0.0
2022-06-18 13:07:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,0.0
2022-06-18 13:30:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,100.0
2022-06-18 14:01:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,33.0
2022-06-18 16:45:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,280.0
2022-06-19 09:00:00,Hiwassee River Watershed Coalition,Hiwassee River below Mission Dam,4050,35.0665,-83.9266,495.24,33.0
2022-06-19 10:05:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,300.0
2022-06-19 11:45:00,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,166.0
2022-06-19 12:30:00,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,0.0
2022-06-19 14:00:00,WesNettleton,Big Haynes Creek at Hillisde Commons,5414,33.8995,-83.9864,297.06,366.0
2022-06-19 16:08:00,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,133.0
2022-06-20 10:00:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,133.0
2022-06-20 11:55:00,Stephen Thomas,Noses Creek at Silver Comet Trail,5204,33.8568,-84.6544,270.38,100.0
2022-06-20 14:32:00,Hiwassee River Watershed Coalition,Hidden Cove at Lake Chatuge,7171,35.0155,-83.7291,585.42,33.0
2022-06-20 14:52:00,Jleichter,Little Ivy Creek,7359,34.0722,-83.9399,339.0,66.0
2022-06-20 19:15:00,River Walkers,Unknown,4295,34.046,-84.1145,291.75,600.0
2022-06-21 10:30:00,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,100.0
2022-06-21 10:45:00,MOST (Madison-Oglethorpe Stream Team),S.Fork Broad River at Watson Mill  Bridge State Park,7211,34.0265,-83.075,159.69,400.0
2022-06-21 11:00:00,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,133.0
2022-06-21 11:49:00,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,133.0
2022-06-21 12:00:00,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,166.0
2022-06-21 12:00:00,MOST (Madison-Oglethorpe Stream Team),Gina's Creek,7146,34.0361,-83.1714,180.43,400.0
2022-06-21 14:30:00,Fran Darnall,Shoal Creek at Rhodes Jordan Park,7335,33.958,-83.9795,301.94,100.0
2022-06-21 16:20:00,anna jones,sherwood creek,7208,34.1078,-83.8994,281.52,233.0
2022-06-21 16:45:00,Hiwassee River Watershed Coalition,Moccasin Creek headwaters,5194,34.9885,-84.0209,590.36,133.0
2022-06-21 17:15:00,Hiwassee River Watershed Coalition,Moccasin Creek headwaters,5194,34.9885,-84.0209,590.36,133.0
