EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
7/21/20 1:05 PM,Hiwassee River Watershed Coalition,Brasstown Creek at Oland,4019,35.0273,-83.9549,485.76,300.0
7/21/20 4:45 PM,The Creek Freaks,Butler Creek,537,33.3902,-81.9673,37.823467,533.0
7/22/20 10:10 AM,Upper Chattahoochee Trout Unlimited,Crooked Creek,2370,33.9472,-84.2293,285.93338,100.0
7/22/20 11:00 AM,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,333.0
7/22/20 2:00 PM,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,466.0
7/23/20 12:16 AM,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,166.0
7/23/20 10:15 AM,RVRC,Mountain Creek at Hamilton Pleasant Grove Rd,5270,32.8014,-84.9218,215.98,33.0
7/23/20 11:04 AM,RVRC,Mountain Oak Creek at Highway 219,5271,32.7962,-85.0245,187.79,233.0
7/23/20 11:54 AM,RVRC,Little Creek at Highway 103,5272,32.7472,-85.0223,204.11,66.0
7/23/20 12:29 PM,RVRC,Mountain Oak Creek at Highway 103,5273,32.7411,-85.0687,173.07,66.0
7/24/20 12:47 PM,TRGT,Edwards Point North,5005,35.1485,-85.3781,548.83,100.0
7/24/20 1:47 PM,TRGT,Edwards Point South,5006,35.1413,-85.3777,533.14,200.0
7/24/20 2:47 PM,TRGT,Middle Creek,4304,35.1307,-85.3609,444.95,200.0
7/24/20 5:15 PM,McCleskey Middle School,Tributary to Rubes Creek,692,34.0467,-84.5057,306.038391,266.0
7/24/20 8:20 PM,Kahle,Tributary of Allatoona Creek,1792,33.9452,-84.7069,327.63,300.0
7/25/20 8:00 AM,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,133.0
7/25/20 9:34 AM,Clean and Beautiful,Sims Lake at Suwanee Dam Road,6740,34.0732,-84.0754,306.0,66.0
7/25/20 12:00 PM,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,600.0
7/25/20 12:33 PM,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,366.0
7/25/20 12:47 PM,TRGT,Mullens Creek ,4313,35.1389,-85.4361,433.92,0.0
7/25/20 9:15 PM,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,66.0
7/26/20 8:00 AM,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,133.0
7/26/20 8:25 AM,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,233.0
7/26/20 11:58 AM,Stephen Thomas,Noses Creek at Silver Comet Trail,5204,33.8568,-84.6544,270.38,400.0
7/26/20 2:00 PM,Troco5,Mud Creek along Greycoat Bluff,5333,33.9444,-84.6356,286.97,366.0
7/26/20 2:30 PM,Hiwassee River Watershed Coalition,Little Brasstown Creek at Folk School Rd.,4020,35.0332,-83.9627,487.08,466.0
7/27/20 10:45 AM,Upper Etowah Alliance AAS,unnamed tributary to Etowah River,2937,34.2412,-84.4902,264.92,200.0
7/27/20 11:15 AM,Upper Etowah Alliance AAS,Canton Creek,1235,34.2298,-84.4918,262.24,300.0
7/27/20 11:15 AM,Upper Etowah Alliance AAS,tributary to Canton Creek,2473,34.2321,-84.4906,263.493622,66.0
7/28/20 9:30 AM,TRGT,Suck Creek Junction,4305,35.1457,-85.3882,342.25,33.0
7/28/20 10:30 AM,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,300.0
7/28/20 10:40 AM,Lake Avondale Advisory Board,Lake Avondale,2341,33.7656,-84.2638,298.39679,0.0
7/28/20 10:40 AM,Lake Avondale Advisory Board,Cobbs Creek,2342,33.7689,-84.2655,303.913147,250.0
7/28/20 10:40 AM,Lake Avondale Advisory Board,Cobbs Creek,2343,33.7617,-84.2614,287.685547,500.0
7/28/20 10:40 AM,Hiwassee River Watershed Coalition,Town Creek near Spikebuck Mound,5191,35.0475,-83.8087,544.82,200.0
7/28/20 12:25 PM,Hiwassee River Watershed Coalition,Butternut Creek at Union County Farmers Market,3797,34.8841,-83.9514,561.8,400.0
7/28/20 1:20 PM,Hiwassee River Watershed Coalition,Nottely River-Lake at Meeks Park II,6796,34.8628,-83.9749,539.79,200.0
7/29/20 9:10 AM,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,366.0
7/29/20 12:58 PM,Upper Etowah Alliance AAS,Canton Creek near Spearman Lane,6747,34.2213,-84.4079,302.95,233.0
7/29/20 3:50 PM,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,33.0
7/29/20 3:50 PM,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,66.0
7/29/20 3:50 PM,WWALS_Watershed Coalition,Okapilco Creek @ Hwy 84 Bridge,6643,30.7856,-83.526,31.07,0.0
8/1/20 8:35 AM,Middle Savannah River Sentinels,Fox Creek,2501,33.5442,-81.9966,55.0,133.0
8/1/20 9:20 AM,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,66.0
8/1/20 2:00 PM,Upper Etowah Alliance AAS,Canton Creek,3721,34.2458,-84.3617,344.02,166.0
8/2/20 2:15 PM,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,700.0
8/2/20 3:20 PM,WWALS_Watershed Coalition,Little River @ GA 76 Bridge (Cook County Boat Ramp),6633,31.0398,-83.494,50.59,0.0
8/3/20 8:00 AM,Middle Savannah River Sentinels,Reed Creek at Sandlewood Drive,5166,33.4991,-82.1208,105.92,133.0
8/3/20 8:00 AM,Middle Savannah River Sentinels,Reed Creek at Sandlewood Drive,5166,33.4991,-82.1208,105.92,133.0
8/3/20 8:30 AM,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,100.0
8/3/20 9:00 AM,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,100.0
8/3/20 9:40 AM,Middle Savannah River Sentinels,Rae's Creek,3090,33.4784,-82.0706,86.62,333.0
8/4/20 10:10 AM,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,700.0
8/4/20 11:15 AM,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,66.0
8/4/20 11:37 AM,Southern Georgia Regional Commission,"New River at State Road 76 near Nashville, GA",6673,31.2941,-83.4205,75.4,133.0
8/4/20 12:09 PM,Southern Georgia Regional Commission,New River,6672,31.3611,-83.4282,79.05,200.0
8/4/20 12:09 PM,Southern Georgia Regional Commission,New River at State Road 76,6674,31.1769,-83.3221,60.17,0.0
8/4/20 12:28 PM,Southern Georgia Regional Commission,New River,6671,31.4486,-83.4827,96.93,0.0
8/4/20 12:59 PM,Southern Georgia Regional Commission,New River,6670,31.4486,-83.4827,96.93,300.0
8/4/20 1:20 PM,Southern Georgia Regional Commission,New River,6669,31.4591,-83.4927,98.67,33.0
8/4/20 3:15 PM,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,566.0
8/4/20 6:30 PM,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,333.0
8/5/20 12:00 AM,St. Mary's Riverkeeper,Upper Sister Creek,6814,30.727,-81.6444,0.63,0.0
8/5/20 8:10 AM,St. Mary's Riverkeeper,"Harriett's Bluff County Drain, Crooked River",6876,30.8667,-81.5841,1.24,100.0
8/5/20 8:30 AM,St. Mary's Riverkeeper,"St. Marys River, Kings Ferry Landing",4681,30.7863,-81.8402,1.27,0.0
8/5/20 9:00 AM,Chemours,"St. Marys River, Scotts Landing",4680,30.7844,-81.9696,8.48,100.0
8/5/20 9:50 AM,St. Mary's Riverkeeper,"Turkey Creek, Macclenny at 6th street",5016,30.2687,-82.1228,39.54,333.0
8/5/20 10:20 AM,St. Mary's Riverkeeper,"St. Marys River, Boy Scouts Camp",4678,30.3552,-82.0662,17.72,0.0
8/5/20 10:45 AM,St. Mary's Riverkeeper,"St. Marys River, Macclenny SR121",4677,30.3622,-82.133,21.01,0.0
8/5/20 11:30 AM,St. Mary's Riverkeeper,"St. Marys River, St. George Bell Bridge",4679,30.5256,-82.0175,19.0,266.0
8/5/20 12:00 PM,St. Mary's Riverkeeper,"St. Marys River, Traders Hill Landing",4676,30.7829,-82.0239,6.39,33.0
8/5/20 12:20 PM,St. Mary's Riverkeeper,"St. Marys River, Camp Pinkney Landing",4675,30.8192,-81.963,7.43,133.0
8/5/20 12:39 PM,Fernandina Beach High School,Egan's Creek Greenway 2,5203,30.6587,-81.4419,-0.41,0.0
8/5/20 12:45 PM,St. Mary's Riverkeeper,Horsepen Creek,5020,30.8,-81.8029,5.08,0.0
8/5/20 12:45 PM,St. Mary's Riverkeeper,Horsepen Creek,5020,30.8,-81.8029,5.08,0.0
8/5/20 12:50 PM,St. Mary's Riverkeeper,Horsepen Creek site 2,5021,30.7953,-81.7945,3.37,33.0
8/5/20 1:05 PM,St. Mary's Riverkeeper,Horsepen Creek site 3,5022,30.7921,-81.7967,-0.13,333.0
8/5/20 1:09 PM,Fernandina Beach High School,Egan's Creek Greenway 1,5202,30.6666,-81.4406,-0.58,200.0
8/5/20 1:10 PM,Hiwassee River Watershed Coalition,Nottely River-Lake at Meeks Park II,6796,34.8628,-83.9749,539.79,400.0
8/5/20 1:30 PM,St. Mary's Riverkeeper,Horsepen Creek site 4,5023,30.7896,-81.7958,-0.54,33.0
8/5/20 1:35 PM,St. Mary's Riverkeeper,Horsepen Creek site 5,5024,30.7886,-81.7944,-0.15,33.0
8/5/20 1:35 PM,Hiwassee River Watershed Coalition,Lake Nottely at Nottely Marina,6802,34.8958,-84.0034,543.14,0.0
8/5/20 1:40 PM,St. Mary's Riverkeeper,St. Mary's River (Browntown site 6),5026,30.7885,-81.8039,-0.58,66.0
8/5/20 1:45 PM,St. Mary's Riverkeeper,St Marys River Temple Landing,6781,30.7903,-81.8063,-0.57,33.0
8/5/20 2:00 PM,St. Mary's Riverkeeper,St. Mary's River at Highway 17 Blue Bridge,5171,30.7422,-81.6879,1.2,533.0
8/5/20 2:10 PM,Hiwassee River Watershed Coalition,Lake Nottely at Poteete Creek Park,6803,34.9457,-84.0892,542.9,0.0
8/5/20 2:45 PM,St. Mary's Riverkeeper,"Borrell Creek, Dark Entry Creek",5015,30.7534,-81.5836,2.33,166.0
8/5/20 2:45 PM,St. Mary's Riverkeeper,Little St Marys River,6792,30.7464,-81.7116,-0.58,0.0
8/5/20 3:15 PM,St. Mary's Riverkeeper,Catfish Creek,6793,30.7536,-81.6757,-0.58,0.0
8/5/20 4:00 PM,St. Mary's Riverkeeper,"St. Marys River, Osprey Cove Dock",4672,30.7422,-81.62,1.67,0.0
8/5/20 4:45 PM,St. Mary's Riverkeeper,"St. Marys River, Egans Creek, N. Atlantic Ave.",4683,30.6688,-81.4398,0.75,0.0
8/5/20 5:00 PM,St. Mary's Riverkeeper,North River at Meeting Street,5013,30.7335,-81.5387,2.4,33.0
8/5/20 5:10 PM,Hiwassee River Watershed Coalition,Butternut Creek at Union County Farmers Market,3797,34.8841,-83.9514,561.8,266.0
8/5/20 6:30 PM,Upper Chattahoochee Trout Unlimited,Johns Creek,2388,34.0113,-84.2196,271.038422,500.0
8/6/20 8:30 AM,Southern Georgia Regional Commission,New River,6672,31.3611,-83.4282,79.05,200.0
8/6/20 8:30 AM,Southern Georgia Regional Commission,New River at State Road 76,6674,31.1769,-83.3221,60.17,33.0
8/6/20 8:52 AM,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,533.0
8/6/20 9:00 AM,Yellow River Water Trail-Gwinnett,Yellow River-Ross Rd/Vecoma,3838,33.8301,-84.0814,243.51,166.0
8/6/20 9:00 AM,Yellow River Water Trail-Gwinnett,Yellow River-Five Forks Trickum Bridge,3979,33.8738,-84.0836,254.84,200.0
8/6/20 9:26 AM,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,233.0
8/6/20 10:00 AM,Flint Riverkeeper,Town Branch Creek,5456,32.8839,-84.3378,207.04,500.0
8/6/20 10:52 AM,Southern Georgia Regional Commission,New River,6670,31.4486,-83.4827,96.93,33.0
8/6/20 11:00 AM,Flint Riverkeeper,Potato Creek Rt 74,5454,32.9044,-84.3625,185.22,266.0
8/6/20 11:15 AM,Southern Georgia Regional Commission,New River,6669,31.4591,-83.4927,98.67,33.0
8/6/20 2:00 PM,Yellow River Water Trail-Gwinnett,Watson Creek at Rivermist Dr,5362,33.861,-84.0722,254.46,300.0
8/6/20 2:30 PM,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,0.0
8/6/20 3:10 PM,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,0.0
8/6/20 3:45 PM,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,66.0
8/7/20 7:23 AM,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,0.0
8/7/20 8:10 AM,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,100.0
8/7/20 8:45 AM,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,0.0
8/7/20 10:10 AM,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,33.0
8/7/20 11:00 AM,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,33.0
8/7/20 11:45 AM,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,33.0
8/7/20 12:08 PM,Friday,Poplar Creek,5304,33.8956,-84.4858,288.62,133.0
8/7/20 12:30 PM,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,0.0
8/7/20 1:30 PM,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,100.0
8/7/20 1:40 PM,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,66.0
8/8/20 7:00 AM,WWALS_Watershed Coalition,Alapaha River at Naylor Park Beach,6564,30.9254,-83.0385,42.41,66.0
8/8/20 10:00 AM,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,133.0
8/8/20 11:00 AM,Rosco Peters - Chattahoochee River,Rottenwood Creek #2,4989,33.9298,-84.5138,307.97,233.0
8/8/20 11:45 AM,Rosco Peters - Chattahoochee River,Rottenwood Creek #3,4608,33.9134,-84.4781,279.47,200.0
8/8/20 12:23 PM,Rosco Peters - Chattahoochee River,Rottenwood Creek #4,4606,33.8956,-84.4584,258.92,33.0
8/8/20 6:30 PM,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,0.0
8/9/20 9:00 AM,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,200.0
8/9/20 10:00 AM,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,66.0
8/9/20 6:00 PM,Anne Ledbetter,Poplar Creek,2500,33.8797,-84.4948,291.483276,550.0
8/10/20 3:45 PM,Timber Ridge,Timber Ridge Disappearing Spring,5177,34.0742,-83.9964,350.62,133.0
8/11/20 3:00 PM,St. Mary's Riverkeeper,"St. Marys River, Escambia",4671,30.6819,-81.436,0.65,466.0
8/12/20 9:54 AM,Clean and Beautiful,Sims Lake at Suwanee Dam Road,6740,34.0732,-84.0754,306.0,100.0
8/12/20 12:55 PM,Hiwassee River Watershed Coalition,Butternut Creek at Union County Farmers Market,3797,34.8841,-83.9514,561.8,300.0
8/12/20 1:40 PM,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,533.0
8/12/20 2:10 PM,Hiwassee River Watershed Coalition,Nottely River-Lake at Meeks Park II,6796,34.8628,-83.9749,539.79,100.0
8/12/20 2:30 PM,Hiwassee River Watershed Coalition,Lake Nottely at Nottely Marina,6802,34.8958,-84.0034,543.14,0.0
8/13/20 2:15 AM,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,33.0
8/13/20 8:15 AM,Middle Savannah River Sentinels,Kiokee Creek,5348,33.5765,-82.2792,71.0,100.0
8/13/20 11:30 AM,Troco5,Mud Creek along Greycoat Bluff,5333,33.9444,-84.6356,286.97,266.0
8/14/20 10:15 AM,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,300.0
8/14/20 3:00 PM,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
8/14/20 3:45 PM,Willeo Watershed Alliance of Loch Highland,Willeo Creek,723,34.0471,-84.4341,301.993286,166.0
8/15/20 9:40 AM,oconeewaters,Barber Creek @ industrial/corporate park,4161,33.9011,-83.4612,215.74,600.0
8/15/20 9:55 AM,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,633.0
8/15/20 10:22 AM,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,100.0
8/15/20 10:32 AM,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,100.0
8/15/20 10:40 AM,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,66.0
8/15/20 10:50 AM,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
8/15/20 11:00 AM,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,366.0
8/15/20 11:15 AM,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,366.0
8/16/20 4:00 AM,Earth First,"Proctor Creek at S Main St, Old Highway 41",4962,34.052,-84.6623,260.31,233.0
8/16/20 12:30 PM,WWALS_Watershed Coalition,"Withlacoochee River, US 84 Bridge",6603,30.7938,-83.4532,31.38,100.0
8/16/20 1:10 PM,WWALS_Watershed Coalition,Okapilco Creek @ Hwy 84 Bridge,6643,30.7856,-83.526,31.07,66.0
8/16/20 2:15 PM,WWALS_Watershed Coalition,Little River @ GA 76 Bridge (Cook County Boat Ramp),6633,31.0398,-83.494,50.59,200.0
8/16/20 4:00 PM,Earth First,Noonday Creek south of New Chastain Rd.,4967,34.0331,-84.5392,276.74,100.0
8/16/20 4:22 PM,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,266.0
8/16/20 5:00 PM,Earth First,Lake Acworth cove stream,4963,34.0628,-84.6845,290.87,33.0
8/17/20 9:40 AM,Upper Chattahoochee Trout Unlimited,Crooked Creek,2370,33.9472,-84.2293,285.93338,433.0
8/17/20 10:50 AM,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,400.0
8/18/20 7:45 AM,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,600.0
8/18/20 9:00 AM,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,166.0
8/18/20 11:15 AM,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,300.0
8/18/20 11:30 AM,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,233.0
8/18/20 12:15 PM,Hiwassee River Watershed Coalition,Lake Nottely at TVA Dam Boat Ramp,6818,34.9563,-84.0819,541.77,0.0
8/18/20 12:40 PM,Hiwassee River Watershed Coalition,Lake Nottely at Deavers Rd Boat Ramp,6817,34.9265,-84.0654,543.49,33.0
8/18/20 1:00 PM,Hiwassee River Watershed Coalition,Lake Nottely at Nottely Marina,6802,34.8958,-84.0034,543.14,0.0
8/18/20 1:20 PM,Hiwassee River Watershed Coalition,Nottely River-Lake at Meeks Park II,6796,34.8628,-83.9749,539.79,133.0
8/18/20 1:40 PM,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,700.0
8/18/20 2:20 PM,Hiwassee River Watershed Coalition,Butternut Creek at Union County Farmers Market,3797,34.8841,-83.9514,561.8,133.0
8/18/20 5:00 PM,McCleskey Middle School,Tributary to Rubes Creek,692,34.0467,-84.5057,306.038391,66.0
8/19/20 8:00 AM,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,400.0
8/19/20 10:02 AM,RVRC,Mountain Creek at Hamilton Pleasant Grove Rd,5270,32.8014,-84.9218,215.98,100.0
8/19/20 10:15 AM,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,100.0
8/19/20 10:52 AM,RVRC,Mountain Oak Creek at Highway 219,5271,32.7962,-85.0245,187.79,200.0
8/19/20 11:05 AM,Hiwassee River Watershed Coalition,Hiwassee River at Tusquittee Road,4274,35.0557,-83.8162,541.16,100.0
8/19/20 11:41 AM,RVRC,Little Creek at Highway 103,5272,32.7472,-85.0223,204.11,66.0
8/19/20 11:45 AM,Hiwassee River Watershed Coalition,Brasstown Creek at Pinelog Road,4273,34.9996,-83.9268,506.17,133.0
8/19/20 12:18 PM,RVRC,Mountain Oak Creek at Highway 103,5273,32.7411,-85.0687,173.07,333.0
8/19/20 3:30 PM,Hiwassee River Watershed Coalition,Butternut Creek Headwaters,5195,34.9022,-83.9245,607.23,500.0
8/20/20 8:07 AM,oconeewaters,calls creek at Hickory Rd. Bridge,4099,33.8811,-83.3889,202.32,166.0
8/20/20 8:27 AM,oconeewaters,Calls Creek @ 441,5469,33.8607,-83.4247,211.42,66.0
8/20/20 9:24 AM,oconeewaters,Calls Creek,4095,33.8683,-83.42,198.05,100.0
8/20/20 10:00 AM,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,333.0
8/20/20 10:20 AM,oconeewaters,calls creek Thornwell ,4227,33.87,-83.3961,229.7,100.0
8/20/20 4:00 PM,Hiwassee River Watershed Coalition,Moccasin Creek headwaters,5194,34.9885,-84.0209,590.36,333.0
8/21/20 1:45 PM,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,333.0
8/22/20 12:32 PM,Allatoona Creek Park Survey,Allatoona Creek - Mason Bridge,6795,34.0217,-84.7086,262.18,366.0
8/22/20 1:00 PM,Upper Chattahoochee Trout Unlimited,Wildcat Creek,2367,33.9575,-84.3318,302.844635,266.0
8/24/20 7:45 AM,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,0.0
8/24/20 8:25 AM,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,66.0
8/24/20 9:25 AM,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,133.0
8/24/20 10:10 AM,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,0.0
8/24/20 10:10 AM,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,100.0
8/24/20 10:50 AM,Hiwassee River Watershed Coalition,Butternut Creek at Union County Farmers Market,3797,34.8841,-83.9514,561.8,333.0
8/24/20 11:05 AM,Hiwassee River Watershed Coalition,Butternut Creek at Golf Course,4143,34.8805,-83.9629,553.63,500.0
8/24/20 11:33 AM,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,0.0
8/24/20 11:35 AM,Hiwassee River Watershed Coalition,Nottely River-Lake at Meeks Park II,6796,34.8628,-83.9749,539.79,366.0
8/24/20 11:50 AM,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,233.0
8/24/20 12:05 PM,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,0.0
8/24/20 12:05 PM,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,33.0
8/24/20 12:10 PM,Hiwassee River Watershed Coalition,Lake Nottely at Nottely Marina,6802,34.8958,-84.0034,543.14,0.0
8/25/20 4:45 PM,The Creek Freaks,Butler Creek,537,33.3902,-81.9673,37.823467,100.0
8/26/20 2:30 PM,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,533.0
8/27/20 9:00 AM,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,333.0
8/27/20 9:42 AM,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,333.0
8/27/20 10:00 AM,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,100.0
8/28/20 10:42 AM,Friends of Mulberry Creek,Mulberry Creek,387,33.957,-84.3957,252.736557,333.0
8/28/20 10:42 AM,Crooked Branch,Crooked Branch,2019,33.9613,-84.389,249.589905,200.0
8/29/20 4:30 PM,Martins,Yellow River,3800,33.8792,-84.0784,251.07,133.0
8/30/20 8:00 AM,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,366.0
8/30/20 8:25 PM,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,266.0
9/1/20 8:38 AM,Southern Georgia Regional Commission,New River at State Road 76,6674,31.1769,-83.3221,60.17,66.0
9/1/20 8:45 AM,Middle Savannah River Sentinels,Euchee Creek,2956,33.4913,-82.2217,82.9,166.0
9/1/20 9:33 AM,Southern Georgia Regional Commission,"New River at State Road 76 near Nashville, GA",6673,31.2941,-83.4205,75.4,266.0
9/1/20 9:50 AM,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,266.0
9/1/20 10:00 AM,Southern Georgia Regional Commission,New River,6672,31.3611,-83.4282,79.05,33.0
9/1/20 10:30 AM,Southern Georgia Regional Commission,New River,6671,31.4486,-83.4827,96.93,0.0
9/1/20 11:00 AM,Southern Georgia Regional Commission,New River,6670,31.4486,-83.4827,96.93,200.0
9/1/20 11:22 AM,Southern Georgia Regional Commission,New River,6669,31.4591,-83.4927,98.67,100.0
9/2/20 8:15 AM,St. Mary's Riverkeeper,"Harriett's Bluff County Drain, Crooked River",6876,30.8667,-81.5841,1.24,33.0
9/2/20 9:30 AM,St. Mary's Riverkeeper,"Turkey Creek, Macclenny at 6th street",5016,30.2687,-82.1228,39.54,133.0
9/2/20 10:00 AM,St. Mary's Riverkeeper,"St. Marys River, Boy Scouts Camp",4678,30.3552,-82.0662,17.72,66.0
9/2/20 10:30 AM,St. Mary's Riverkeeper,"St. Marys River, Macclenny SR121",4677,30.3622,-82.133,21.01,33.0
9/2/20 10:45 AM,Hiwassee River Watershed Coalition,Nottely River-Lake at Meeks Park II,6796,34.8628,-83.9749,539.79,33.0
